"api_number","reported_on","barrels_oil","mcf_gas","barrels_water","days_producing"
"4900537660","20070801","0","0","2790",""
"4900537601","20040101","0","3.1","0",""
"4900537664","20070701","0","53.01","0",""
"4900537659","20070401","0",".9","0",""
"4900537720","20090301","0","102.92","0",""
"4900537721","20140301","0","21.08","0",""
"4900537722","20120501","0","158.1","0",""
"4900537723","20140801","0","191.89","2054.06",""
"4900537726","20110501","0","16.12","0",""
"4900539381","20020601","0","23.1","0",""
"4900539382","20030601","0","122.1","1800",""
"4900539393","20010901","0","239.1","0",""
"4900539396","20020901","0","167.1","0",""
"4900533943","20070801","0","0","847.85",""
"4900533944","20070801","0","475.85","988.9",""
"4900533945","20070701","0","144.15","0",""
"4900533946","20070801","0","501.89","996.03",""
"4900539420","20070901","0","401.1","480",""
"4900531210","20050601","0","3","0",""
"4900531233","20050701","0","1.86","0",""
"4900531247","20070801","0","988.9","0",""
"4900539429","20070901","0","1128.9","428.1",""
"4900548131","20070901","0","975.9","9384.9",""
"4900539431","20070901","0","1457.1","893.1",""
"4900531248","20070801","0","1278.13","9052",""
"4900531249","20070801","0","518.01","0",""
"4900544961","20070801","0","837.93","1023",""
"4900544962","20070801","0","1188.85","0",""
"4900535095","20060501","0","0","899.93",""
"4900535806","20070801","0","637.05","0",""
"4900535808","20070801","0","0","2378.01",""
"4900544030","20070801","0","0","1550",""
"4900535877","20021201","0","180.11","1132.12",""
"4900534670","20070901","0","422.1","650.1",""
"4900534654","20070901","0","2721","1358.1",""
"4900548132","20070901","0","0","2195.1",""
"4900534656","20070901","0","282","1800",""
"4900534657","20070901","0","2076","315",""
"4900543175","20070901","0","3822","81",""
"4900534663","20070901","0","453","1425",""
"4900534665","20070901","0","689.1","606.9",""
"4900531239","20070801","0","260.09","0",""
"4900531271","20070801","0","368.9","0",""
"4900534866","20070901","0","600","3117",""
"4900539482","20070901","0","795.9","0",""
"4900534871","20070901","0","266.1","0",""
"4900536605","20070901","0","852","0",""
"4900538181","20020501","0","12.09","0",""
"4900537654","20070701","0","2193.87","0",""
"4900530465","20061001","0","17.05","0",""
"4900530466","20060801","0","469.96","0",""
"4900530475","20060901","0","222.9","0",""
"4900530476","20061001","0","0","1696.01",""
"4900530781","20040801","0","881.02","0",""
"4900530816","20020501","0","101.06","0",""
"4900530817","20040801","0","416.02","0",""
"4900530832","20061001","0","40.92","0",""
"4900530884","20021201","0","4.03","0",""
"4900530909","20020501","0","128.03","0",""
"4900538215","20070801","0","557.07","0",""
"4900534189","20070801","0","287.06","680.14",""
"4900534191","20070801","0","464.07","0",""
"4900534192","20070801","0","690.99","0",""
"4900534193","20070801","0","430.9","0",""
"4900535645","20070901","0","252","0",""
"4900535924","20070301","0","0","1.86",""
"4900542078","20011001","0","75.95","488.87",""
"4900534675","20070301","0","3.1","0",""
"4900535038","20070301","0","562.03","0",""
"4900535039","20070101","0","615.97","0",""
"4900537196","20070801","0","465","0",""
"4900535379","20020601","0","26.1","0",""
"4900538257","20070201","0","498.12","0",""
"4900535380","20040501","0","79.05","0",""
"4900544974","20070901","0","6.9","1280.1",""
"4900538278","20061101","0","410.1","0",""
"4900538279","20070101","0","97.96","0",""
"4900538280","20060401","0","1098","0",""
"4900538281","20070201","0","75.04","0",""
"4900538285","20070701","0","0","9726.87",""
"4900538286","20070701","0","0","2414.9",""
"4900538287","20070701","0","0","10154.98",""
"4900538290","20070801","0","752.99","1845.12",""
"4900538295","20070801","0","1811.95","1190.09",""
"4900538298","20030101","0","5153.13","13074.87",""
"4900531411","20060301","0","62","310",""
"4900531453","20061201","0","1.86","0",""
"4900531561","20070801","0","659.99","0",""
"4900531562","20070801","0","1083.14","0",""
"4900538313","20070801","0","171.12","270.01",""
"4900538315","20070801","0","380.99","63.86",""
"4900537529","20070801","0","450.12","70.06",""
"4900532178","20070801","0","627.13","0",""
"4900533096","20070801","0","1411.12","0",""
"4900538334","20070801","0","1045.01","331.08",""
"4900538339","20070801","0","893.11","2272.92",""
"4900538347","20070801","0","0","788.02",""
"4900538368","20070801","0","0","128.03",""
"4900546975","20070801","0","2075.14","0",""
"4900546977","20070801","0","3594.14","788.02",""
"4900546979","20070801","0","4381.85","0",""
"4900546980","20070801","0","2976","12.09",""
"4900546981","20070801","0","4428.04","4629.85",""
"4900546982","20070801","0","3160.14","919.15",""
"4900549347","20070801","0","204.91","0",""
"4900549348","20070801","0","1148.86","0",""
"4900549349","20070801","0","1119.1","0",""
"4900549350","20070801","0","1075.08","0",""
"4900549351","20070801","0","787.09","0",""
"4900549352","20070801","0","962.86","0",""
"4900549353","20070801","0","496","0",""
"4900538536","20070801","0","754.85","510.88",""
"4900538538","20070801","0","837.93","469.03",""
"4900537462","20050701","0","0","14.88",""
"4900538540","20070801","0","398.04","129.89",""
"4900538541","20070801","0","708.04","304.11",""
"4900538543","20070801","0","2103.04","1616.96",""
"4900538316","20070801","0","425.01","34.1",""
"4900538317","20030501","0","1066.09","3143.09",""
"4900538319","20070801","0","115.94","1333",""
"4900538594","20051201","0","7.13","0",""
"4900538596","20060301","0","39.06","0",""
"4900538318","20070801","0","691.92","243.04",""
"4900536570","20070801","0","155","0",""
"4900536757","20070801","0","1187.92","0",""
"4900534208","20070801","0","723.85","0",""
"4900538618","20040801","0","212.04","0",""
"4900538624","20070801","0","4544.91","4030",""
"4900534212","20070801","0","341.93","359.91",""
"4900535378","20070801","0","20.15","156.86",""
"4900534206","20070801","0","341","0",""
"4900534207","20070801","0","525.14","0",""
"4900533482","20070801","0","0","1395",""
"4900534209","20070801","0","473.99","0",""
"4900534210","20070801","0","372","0",""
"4900530442","20040801","0","0","2605.86",""
"4900530603","20050701","0","0","15942.99",""
"4900530969","20070901","0","273.9","0",""
"4900531038","20030701","0","98.89","0",""
"4900531039","20040101","0","0","47.12",""
"4900534110","20070901","0","573.9","8814.9",""
"4900534112","20070901","0","351","1515",""
"4900534388","20060801","0","31","0",""
"4900539547","20070801","0","0","762.91",""
"4900537064","20070801","0","727.88","598.92",""
"4900538920","20020201","0","0","6480.04",""
"4900538924","20070801","0","0","1580.07",""
"4900538925","20070801","0","658.13","5592.09",""
"4900538943","20070801","0","13.95","0",""
"4900538945","20070801","0","160.89","3148.05",""
"4900538990","20070801","0","446.09","0",""
"4900538994","20060301","0","1028.89","840.1",""
"4900538991","20070801","0","252.96","9907.91",""
"4900538992","20070801","0","1356.87","0",""
"4900538947","20070801","0","2188.91","5106.01",""
"4900539003","20061201","0","0","842.89",""
"4900539015","20070801","0","168.02","840.1",""
"4900539006","20070801","0","0","8316.99",""
"4900540819","20070801","0","2583.85","655.03",""
"4900539035","20070101","0","5.89","0",""
"4900541229","20070801","0","407.03","2790",""
"4900539047","20070801","0","1794.9","0",""
"4900539048","20020101","0","75.02","0",""
"4900539051","20070801","0","344.1","0",""
"4900539053","20070801","0","70.06","532.89",""
"4900539061","20070301","0","92.07","0",""
"4900539064","20070501","0","0","747.1",""
"4900539065","20070801","0","181.97","0",""
"4900539066","20070801","0","231.88","0",""
"4900539067","20070801","0","283.96","0",""
"4900539068","20070801","0","669.91","206.15",""
"4900534113","20070901","0","1043.1","132.9",""
"4900534114","20070901","0","1128.9","131.1",""
"4900534115","20070901","0","885","459",""
"4900548134","20070901","0","65.1","3492.9",""
"4900547655","20070801","0","1.86","18838.08",""
"4900534116","20070901","0","714.9","264.9",""
"4900534117","20070901","0","260.1","1314",""
"4900555181","20070801","0","3090.08","0",""
"4900534118","20070901","0","1398","278.1",""
"4900534120","20070901","0","428.1","896.1",""
"4900534121","20070901","0","308.1","3618",""
"4900531544","20070801","0","774.07","0",""
"4900532763","20070601","0","120.9","0",""
"4900535015","20020701","0","5.89","3720",""
"4900533275","20070801","0","494.14","0",""
"4900539128","20070501","0","0","127.1",""
"4900539129","20070801","0","709.9","0",""
"4900539130","20070501","0","13.95","0",""
"4900534782","20070901","0","1409.1","20.1",""
"4900532831","20070401","0","2.1","0",""
"4900534784","20070901","0","591","525.9",""
"4900534122","20070901","0","984","1200",""
"4900534786","20070901","0","843","93",""
"4900532832","20070901","0","999.9","0",""
"4900532833","20070901","0","249","0",""
"4900553271","20070801","0","410.13","593.96",""
"4900553272","20050701","0","2068.01","982.08",""
"4900553273","20050701","0","12.09","97.96",""
"4900539712","20070801","0","596.13","677.04",""
"4900539160","20070801","0","253.89","792.98",""
"4900533305","20070801","0","702.15","0",""
"4900533304","20070801","0","612.87","204.91",""
"4900539162","20070801","0","1049.97","723.85",""
"4900539152","20070801","0","859.94","85.87",""
"4900533538","20070801","0","40.92","35.03",""
"4900533540","20070801","0","447.95","3037.07",""
"4900534124","20070901","0","672.9","1553.1",""
"4900539190","20041001","0","1.86","115.01",""
"4900544035","20070601","0","0","1800",""
"4900534624","20070901","0","311.1","2432.1",""
"4900534622","20070901","0","143.1","0",""
"4900534626","20070901","0","309.9","0",""
"4900552512","20061101","0","0","5060.1",""
"4900534627","20070901","0","236.1","8603.1",""
"4900532807","19990401","0","7607.1","37886.1",""
"4900541100","20070801","0","4858.94","6364.92",""
"4900533098","20070801","0","1312.85","5115",""
"4900539241","20070901","0","165.9","0",""
"4900539244","20070901","0","465","741",""
"4900535814","20070801","0","403.93","4664.88",""
"4900544118","20070801","0","149.11","13449.97",""
"4900544120","20070801","0","9003.02","190.03",""
"4900544121","20070801","0","8108.05","6000.98",""
"4900552129","20070701","0","0","1413.91",""
"4900539275","20050101","0","31.93","504.06",""
"4900539276","20070601","0","32.1","0",""
"4900539277","20050501","0","0","151.9",""
"4900539278","20050101","0","0","324.88",""
"4900539285","20070801","0","62","0",""
"4900539286","20060601","0","0","2259",""
"4900539287","20060501","0","70.99","629.92",""
"4900539288","20070801","0",".93","0",""
"4900539289","20070801","0","323.95","0",""
"4900539290","20070801","0","215.14","0",""
"4900539291","20041101","0","0","213.9",""
"4900536542","20050801","0","150.04","0",""
"4900539713","20031101","0","1968","0",""
"4900533346","20061201","0","836.07","0",""
"4900536193","20070801","0","1697.87","0",""
"4900536194","20060101","0","0","2459.85",""
"4900536196","20070801","0","1301.07","0",""
"4900537489","20070801","0","366.11","8215",""
"4900539295","20061101","0","0","242.1",""
"4900539292","20060701","0","5.89","752.99",""
"4900539293","20070701","0","0","25.11",""
"4900539294","20070601","0",".9","0",""
"4900554387","20070801","0","1302.93","1186.99",""
"4900539296","20070601","0","0","6.9",""
"4900539297","20070801","0","7.13","0",""
"4900531112","20070801","0","1359.97","531.03",""
"4900539398","20020601","0","320.1","0",""
"4900539404","20020901","0","188.1","0",""
"4900550425","20070801","0","816.85","1712.13",""
"4900539602","20070801","0","274.04","1620.99",""
"4900539614","20070801","0","382.85","0",""
"4900543243","20070801","0","335.11","0",""
"4900539616","20070801","0","717.96","0",""
"4900539611","20070801","0","308.14","0",""
"4900539610","20070801","0","677.04","0",""
"4900539613","20070701","0","3.1","0",""
"4900539626","20070601","0","6","0",""
"4900539658","20070901","0","267","4287.9",""
"4900539615","20070801","0","382.85","0",""
"4900546088","20070801","0","1303.86","0",""
"4900546089","20070801","0","1043.15","0",""
"4900539635","20070801","0","0","18347.97",""
"4900531113","20070801","0","419.12","212.97",""
"4900539641","20060501","0","1099.88","0",""
"4900539642","20060501","0","8.06","554.9",""
"4900539643","20060501","0","592.1","0",""
"4900533154","20070801","0","26.04","0",""
"4900533155","20070801","0","939.92","0",""
"4900533156","20070801","0","1922.93","0",""
"4900533157","20070801","0","754.85","0",""
"4900533158","20070401","0","0","2100",""
"4900532834","20061001","0","0","1329.9",""
"4900534098","20070901","0","830.1","3150",""
"4900534099","20070101","0","127.1","819.95",""
"4900534100","20070201","0","14","0",""
"4900539669","20070901","0","195","0",""
"4900545590","20070901","0","0","3.9",""
"4900534101","20070901","0","945.9","1004.1",""
"4900539665","20070201","0","1.96","0",""
"4900534106","20070901","0","753.9","1872",""
"4900534107","20070901","0","410.1","0",""
"4900539702","20060201","0","24.08","0",""
"4900533969","20070701","0","771.9","0",""
"4900533970","20070701","0","107.88","0",""
"4900534565","20070701","0","84.94","0",""
"4900539714","20070801","0","0","14127.94",""
"4900539715","20070201","0","1146.88","0",""
"4900539716","20070801","0",".93","552.11",""
"4900539717","20020401","0","0","1217.1",""
"4900539718","20070801","0","93.93","304.11",""
"4900537432","20070801","0","713.93","0",""
"4900537433","20070801","0","341.93","0",""
"4900539538","20070901","0","207","0",""
"4900539540","20070901","0","117","0",""
"4900539752","20070901","0","200.1","0",""
"4900539753","20070901","0","215.1","0",""
"4900539754","20070901","0","222.9","0",""
"4900539767","20020201","0","152.88","0",""
"4900539770","20030301","0","111.91","504.06",""
"4900539770","20070801","0","876.99","3758.13",""
"4900539771","20070801","0","925.04","0",""
"4900539776","20070801","0","673.94","4781.13",""
"4900539781","20070801","0","881.95","2829.06",""
"4900539782","20070801","0","845.99","7094.97",""
"4900539783","20070801","0","3535.86","4770.9",""
"4900539784","20070801","0","7.13","4318.92",""
"4900539785","20070801","0","2413.04","14633.86",""
"4900537076","20070801","0","372","274.97",""
"4900537112","20070801","0","256.99","8794.08",""
"4900537115","20070801","0","353.09","0",""
"4900537118","20070801","0","132.06","150.04",""
"4900537121","20070801","0","386.88","720.13",""
"4900537079","20070801","0","1948.04","809.1",""
"4900548580","20101001","0","0","4.03",""
"4900538258","20070201","0","9549.12","0",""
"4900537209","20061101","0","0","537",""
"4900537205","20070101","0","113.15","1553.1",""
"4900537211","20070801","0","1155.99","28084.14",""
"4900537208","20021201","0","655.03","1548.14",""
"4900537228","20020401","0","146.1","1214.1",""
"4900537210","20070101","0","83.08","0",""
"4900537221","20070801","0","943.02","764.15",""
"4900533159","20070801","0","118.11","0",""
"4900533160","20070501","0","4.03","0",""
"4900535172","20050101","0","65.1","0",""
"4900535173","20050301","0","193.13","0",""
"4900545857","20070801","0","2311.98","605.12",""
"4900531023","20070801","0","444.85","3100",""
"4900531277","20070801","0","144.15","0",""
"4900531114","20070801","0","1426","797.01",""
"4900531115","20070801","0","124.93","0",""
